llllll,lnwwnl,llwwll,lnllnl,lwllwl,lwwwwl,wlwwlw,wwllww,wwwwww,wnllnw,wllllw,wnwwnw,
-7.117174281157659377e-02,-5.776703340470960152e-02,-2.079544744494428790e-02
1.046084015112553334e-01,1.335292424802935751e-01,2.147795678879395598e-01
1.492938194215082288e-02,1.073538309436629506e-01,2.016769227026473654e-01
-1.857624559397121414e-02,-7.307185487979789285e-02,-4.474973660363365524e-02
2.146095715371412055e-02,6.245668124590156994e-02,1.478892458971764190e-01
8.467681891625823687e-02,3.811897706912588391e-02,2.231457652647990397e-01
1.525781147687113037e-01,2.423136717490297076e-01,3.642296496477444023e-01
1.088443844260543053e-01,1.634547799252097922e-01,1.705982957301482583e-01
3.028822682680228362e-01,3.146714042112830900e-01,4.937456046172832291e-01
2.242210870223132479e-01,1.591695439511925658e-01,2.129389824947255372e-01
-3.829700281455322708e-02,-6.510602783881037914e-02,5.445007602779639716e-02
4.815056685861995867e-01,5.955612789928256268e-01,7.089123324043037355e-01
