llllll,lwllwl,wnwwnw,
nan,1.237507126866758539e-01,1.203296434586237640e-01
nan,3.374875176739086102e-01,3.557087368828583118e-01
4.824100215808526104e-01,6.206055979265736600e-01,6.189502013847901774e-01
