llllll,lnwwnl,llwwll,lnllnl,lwllwl,lwwwwl,wlwwlw,wwllww,wwwwww,wnllnw,wllllw,wnwwnw,
6.489879430149864126e-02,8.422093969026216154e-02,8.826227008504773652e-02
2.183052332963853759e-01,2.944963901235563841e-01,2.306494323413198766e-01
1.202268268258480516e-01,2.296038050089456717e-01,8.652306486957983545e-02
-1.105486271371849266e-02,2.946464190996392687e-02,7.433893964935553433e-02
2.647398854795091627e-01,2.430315306352406335e-01,2.805344838632987114e-01
3.107615431009826401e-01,2.930364472420017297e-01,3.541362394398594460e-01
4.094533969681992125e-01,3.934304445379769311e-01,4.270661802199964274e-01
2.595456544014344558e-01,2.549235052506864108e-01,2.786419445681870832e-01
3.848242922838978619e-01,4.396197770495398616e-01,4.233783300121231052e-01
1.228831232252289296e-01,2.444252366282488875e-01,2.026323768079714149e-01
2.066741060253592110e-01,2.020226406586719536e-01,1.273658553146773675e-01
6.013058145600715942e-01,6.725641340682921854e-01,6.928156016607347478e-01
